id,facebookUrl,Text,,,,,,,Label
UzpfSTEwMDAwOTA5MDkyMzc5MjpWSzoxMDQwMDg5NDQwNDM0NDM2,https://www.facebook.com/groups/1037034594073254,"আমাদের ""বায়োকেমিস্ট্রি এন্ড মলিকুলার বায়োলজি বিভাগ, নোবিপ্রবি"" পক্ষ থেকে আগামীকাল ২৭  তারিখ একবেলা  ৫০০ প্যাকেট রান্না করা খাবার ত্রাণ হিসেবে দিতে চাচ্ছি। 
নোয়াখালী, লক্ষীপুর কোন জায়গায় দিলে ভালো হয়? আমরা চাচ্ছি যারা এখনো ত্রাণ পায় নাই তাদের কে দিতে। 
কিছু আশ্রয় কেন্দ্রের তথ্য দিয়ে সহযোগিতা করুন।

যেকোনো তথ্যের জন্য 01774412389",,,,,,,
UzpfSTEwMDAyMzg1MTM5ODQwNDpWSzoxMDQwMTUzNDkzNzYxMzY0,https://www.facebook.com/groups/1037034594073254,"ফর্ম লিংক: https://forms.gle/PYstirE61MTrmbQU6

আমাদের কাজ আরেকটু সুসংগঠিত এবং দ্রুত রেস্পন্স করার জন্য আমরা একটি গুগল ফর্ম তৈরি করেছি। তেমন কিছুই না, আপনার কাছে যে ইনফরমেশনটা আছে সেটা একটু কষ্ট করে সেকশন অনুযায়ী লিখে দিবেন। 

আগেও বলেছি, আমরা চাইলেও হয়তো সব এলাকা কাভার করতে পারছি না তবে আমরা সর্বোচ্চ চেষ্টা করছি। আপনাদের থেকে প্রাপ্ত তথ্য শুধু আমাদের না, উদ্ধার ও ত্রাণ কার্যক্রমে দেশব্যাপী টিমগুলোকেও সাহায্য করতে পারবে। 

ফর্মে তিনটি এলাকার ব্যাপারে লেখা আছে: নোয়াখালী, ফেনী ও লক্ষ্মীপুর। তবে নোয়াখালী এলাকাটাই একটু বিস্তারিতভাবে দেয়া আছে। 

দয়া করে সবাই একটু কোঅপারেট করবেন। ধন্যবাদ।",,,,,,,
UzpfSTEwMDA0NTM4NTYzMzQ5OTpWSzoxMDQwMTQwMDQ3MDk2MDQy,https://www.facebook.com/groups/1037034594073254,Proud of you guys!❤️,,,,,,,
UzpfSTEwMDA3NzIwNTYwOTY5MDpWSzoxMDQwMTI0MjYwNDMwOTU0,https://www.facebook.com/groups/1037034594073254,সেনবাগে আর্জেন্ট ১২০ লিটার পানি লাগবে । কালকে সকালে আমাদের টিম মেম্বাররা যাবে। কিছু প্রত্যন্ত অঞ্চলে কোনো ত্রাণ সামগ্রী যায় নাই এখনো পর্যন্ত। আমাদের সব প্যাকেজিং শেষ এখন পানি লাগবে ।আজকের মধ্যে পানি দিলে আমরা বাকি প্যাকেজিং টা করে ফেলবো।,,,,,,,
UzpfSTEwMDA1Njc3NjE3OTI5MDpWSzoxMDQwMDk0NDMwNDMzOTM3,https://www.facebook.com/groups/1037034594073254,,,,,,,,
UzpfSTEwMDA0NTM4NTYzMzQ5OTpWSzoxMDQwMDk3Nzk3MTAwMjY3,https://www.facebook.com/groups/1037034594073254,"📍গত ২২ তারিখ থেকে আমরা মাঠপর্যায়ে বন্যার্তদের উদ্ধার কার্যক্রম ও ত্রাণ বিতরণ কর্মসূচি শুরু করি। সেই ধারায় প্রতিদিনই আমরা টিম পাঠাচ্ছি বৃহত্তর নোয়াখালীর অনেক অঞ্চলে যেখানে ত্রান বা সাহায্য পৌছায়নি,
কাল ১৩ টি টিম সকাল থেকে রাত ১০ টা অক্লান্ত পরিশ্রম করে প্রত্যন্ত অঞ্চলে রেসকিউ ও ত্রান দেয়ার কাজ করে,
আজ আরও ৭ টি টিম(যা আরও বাড়তে পারে) কাজ করে যাচ্ছে,

প্রথম দিন থেকেই আপনাদের কাছ থেকে প্রচুর সাড়া পেয়েছি,আপনাদের সাহায্য আমাদের কাছে আমানতের মতো। যে ভরসা আপনারা আমাদের করেছেন তার পূর্ণ সদ্ব্যবহার আমরা করব ইনশাআল্লাহ।  

আপনারা আপনাদের সাহায্য কার্যক্রম অব্যাহত রাখলে আমরা আর ২ টা মানুষকে বেশি সাহায্য করতে পারবো,
নিচের ঠিকানায় সাহায্য পাঠান,আমাদের এই কাজে সাহায্য করুন।",,,,,,,
UzpfSTEwMDAxMDk0NTE0MTgwNjpWSzoxMDQwMDY2MDgwNDM2Nzcy,https://www.facebook.com/groups/1037034594073254,"গ্রাম: আমিরাবাদ, পোস্ট অফিস: দেওটি বাজার, ওয়ার্ড নং: 04, ইউনিয়ন: 09, সোনাইমুড়ী থানা, নোয়াখালী।  

যোগাযোগ:  
মিন্টু 
01851-600971
রাকিব
01333156172

নোয়াখালী সোনাইমুড়ী থানা থেকে কলেজ রোড দিয়ে প্রায় 9 km ভিতরে, এরিয়াতে পানির অবস্থা ভালো না। 
বিশেষ করে খাবার পানির সংকট, সব টিউবওয়েল মুখ পানির নিচে। 

Google map: 

https://maps.app.goo.gl/fDz7LGPg8g3NBCyH6

সোনাইমুড়ী থানা তে গেলেই, মিন্টু বা রাকিব কে ফোন দিলেই হবে, উনারা নিয়ে আসবেন আমাদের এরিয়া তে।",,,,,,,
UzpfSTEwMDAxMDE1ODU1NjY2MDpWSzoxMDQwMDYxMDc3MTAzOTM5,https://www.facebook.com/groups/1037034594073254,লালানগর টিল্লারচড় এলাকায় প্রতিকূল পরিবেশের মধ্যে থেকেই আজকের ত্রান সহযোগিতা কার্যক্রম চালাচ্ছে আমাদের কবিরহাট টিম।,,,,,,,
UzpfSTEwMDAwMjYwOTk2NjE4MzpWSzoxMDQwMDM0NDcwNDM5OTMz,https://www.facebook.com/groups/1037034594073254,"নেওয়াজপুরের উদ্দেশ্যে নারায়ণগঞ্জের একটা দল ক্যাম্পাস থেকে ত্রাণ নিয়ে রওনা দিয়েছেন। তাদের সার্বিক তত্ত্বাবধানে রয়েছেন নোবিপ্রবি সাধারণ শিক্ষার্থী।

তহবিলের সহযোগিতা পাঠানোর নাম্বার:

বিকাশ:
01516707349(রাকিব)
01739263501 (সাকিন)
01568269178 (ইব্রাহিম)
রকেট :
015167073495 (রাকিব)
017256616106 (সৈকত)
015682691784(ইব্রাহিম)
নগদ:
01516707349(রাকিব),
01739263501(সাকিন)
01568269178 (ইব্রাহিম)

ব্যাংক একাউন্ট:
IBBL 
RAKIB RAHMAN
2050  342  67  00158205 

H M Mobashwer 
A/C NO: 20502956700194515
Branch: Dagonbhuyian Br, Feni
Routing No: 125300377

EBL
RAKIB RAHMAN 
1151050002117

Sonali bank
MD.Mehedi Hasan
5018701037184

Agrani bank
Md.Mehedi Hasan 
0200018098439",,,,,,,
UzpfSTEwMDAxMDI5MTg3NTA4NzpWSzoxMDQwMDI4ODUzNzczODI4,https://www.facebook.com/groups/1037034594073254,"আপনাদের এই সহায়তা-অনুদানগুলো আমাদের অনুপ্রেরণার চাবিকাঠি। মানুষ মানুষের জন্য এই ট্যাগ লাইন যেন আপনারাই সত্য করে তুলছেন প্রতিনিয়ত।

শুরু থেকে যেভাবে আমাদের ভরসা করে পাশে থেকেছেন এই ভরসার শতভাগ নিশ্চয়তা আমরা দিব ইনশাআল্লাহ৷ আপমাদের সাহায্য আমাদের আমানত স্বরূপ। 
 সহায়তার মাধ্যম:

বিকাশ-
01516707349 (রাকিব)
01739263501 (সাকিন)
01568269178 (ইব্রাহিম)

নগদ-
01516707349 (রাকিব)
01739263501 (সাকিন)
01568269178 (ইব্রাহিম)

রকেট-
015167073495 (রাকিব)
017256616106 (সৈকত)
015682691784 (ইব্রাহিম)",,,,,,,
UzpfSTEwMDAwMjYwOTk2NjE4MzpWSzoxMDQwMDI4NzAwNDQwNTEw,https://www.facebook.com/groups/1037034594073254,"বন্যার্তদের পাশে নোবিপ্রবিয়ান এর আশ্রয়কেন্দ্রে নাস্তার জন্য এক ভাই পাউরুটি কলা ইত্যাদি আমাদের কাছে দিয়েছেন।

মানবতার জয় হোক। সবাই বন্যাদুর্গতের সাহায্যে এগিয়ে আসুন।",,,,,,,
UzpfSTEwMDAxMDI5MTg3NTA4NzpWSzoxMDQwMDI1NDYwNDQwODM0,https://www.facebook.com/groups/1037034594073254,"নোয়াখালী সদরের পশ্চিমের উদ্দেশ্যে রওনা দিচ্ছে নোবিপ্রবির আরেক দল শিক্ষার্থী এবং নারায়ণগঞ্জ থেকে আগত স্বেচ্ছাসেবকগণ। 

তারা দাদপুর, শিবপুর এবং বৈকুন্ঠপুর সহ আরো কিছু গ্রাম কাভার করবে আজ।

যোগাযোগঃ

Ibrahim: 01834296357
Faysal: 01763569161",,,,,,,
UzpfSTEwMDAxMTUwNDEzNjY4MjpWSzoxMDM5OTg1OTMzNzc4MTIw,https://www.facebook.com/groups/1037034594073254,"📌৯ নং উত্তর জয়পুর, হাজির পাড়া,সদর লক্ষ্মীপুর।
ওয়ার্ড নং:১,২,৩,৪

📍মান্দারি, লক্ষ্মীপুর।

ওয়ার্ড নং : ১,৭,৪,৫
Contact : 01660118395 ( এই নাম্বারে কথা বললে হবে)

এই জায়গায় গুলা একদমই খাবার যাচ্ছে না।আপনারা যারা ত্রান নিয়ে যাবেন এই লোকেশন গুলায় কাইন্ডলি যান",,,,,,,
UzpfSTYxNTY0OTE1NTUxODEyOlZLOjEwNDAwMTk2OTcxMDgwNzc=,https://www.facebook.com/groups/1037034594073254,,,,,,,,
UzpfSTEwMDA0NTM4NTYzMzQ5OTpWSzoxMDQwMDEzNjQwNDQyMDE2,https://www.facebook.com/groups/1037034594073254,"📍২৬.০৮.২৪
আমাদের উদ্ধার ও ত্রাণ বিতরণ টিম রওনা হয়েছে। (পর্যায়ক্রমে টিমগুলোর ইনফরমেশন এড করা হবে)
সাহায্যের প্রয়োজন হলে যোগাযোগ করুন:(updated)

১.টিম লালানগর,টিল্লারচর,কবিরহাট
(রেসকিউ টিম)
যোগাযোগ:
Faisal-01867927337
Ezaz-01941213003

২.লালানগর টিম ২, কবিরহাট:(খাদ্য সহায়তা)
যোগাযোগ (লালানগর এর পাশের গ্রামে গেছে,)

সিয়াম :+8801609005068
তোহা :+880 1842-783051
অনিক :+880 1627-337757

3.বাংলাবাজার, রাজ্জাকপুর, দর্জিবাড়ি(রেস্কিউ টিম)
যোগাযোগঃ
Joty-01629202847
Imtiyaj-01881109474
Johir-01876653881

4.লক্ষীপুর,চন্দ্রগঞ্জ(Zoology team co-ordination করে খাদ্য সহায়তা)
Mitu-01878696888
Motahar-01719111538
Rakib-01613134620
Tahmid-01618232211",,,,,,,
UzpfSTEwMDAwOTI0NjgwNTgzODpWSzoxMDQwMDEyMjcwNDQyMTUz,https://www.facebook.com/groups/1037034594073254,"যারা বারবার বলতেছেন আমাদের রেসকিউ টিম এ মেয়ে যাচ্ছে কেনো, ত্রাণ দেওয়ার সময় টিমে মেয়ের কাজ কী, তাদের জন্য বলতেছি-

আপনার বউ/আপনার মা/আপনার বোনকে যখন বুক পানি থেকে উদ্ধার করে বোটে তুলতে হয়, তখন তো আর আমরা ছেলেরা তাদেরকে ধরে বোটে ওঠাতে যাবো না অবশ্যই। আর ম্যাক্সিমাম ইমার্জেন্সি রেসকিউ কেইস এ গর্ভবতী মহিলা, ছোট বাচ্চাওয়ালা মাকে উদ্ধার করতে যেতে হয় আমাদের। সেখানে মেয়ে টিমমেট এর বিকল্প নেই।

আমরা রাস্তায় কোনো ত্রাণ বিলি করি না। প্রত্যন্ত অঞ্চলে আমরা বাড়ি বাড়ি গিয়ে ত্রানের সাথে ওষুধ, স্যানিটারি ন্যাপকিনও বিতরণ করি প্রয়োজন অনুযায়ী। গ্রামের মহিলারা কোনো ছেলে মানুষের সাথে এসব বিষয়ে কথা বলবে না কখনোই। এক্ষেত্রেও মেয়ে টিমমেট এর বিকল্প নেই। 

আমাদের মেয়ে টিমমেটরা যেসব এলাকায় গিয়ে কাজ করছে, সেখানে ছেলেরা যেতেও হিমশিম খায়। আমরা যাদের নিয়ে যাই তারা যথেষ্ট এক্সপার্ট এবং ডেডিকেটেড। এদের কাজ নিয়ে প্রশ্ন তোলার সুযোগ নেই। যারা হাটুপানিতে গিয়ে টিকটক করছে, রাস্তায় শুধু শুধু জ্যাম বাধাচ্ছে, তাদের নিয়ে প্রশ্ন তুলুন।

- নাহিদ  পারভেজ",,,,,,,
UzpfSTEwMDAyMzg1MTM5ODQwNDpWSzoxMDM5OTk5OTg3MTEwMDQ4,https://www.facebook.com/groups/1037034594073254,"বশেমুরপ্রবি টিমের সাথে কোলাবরেট করে তাঁদের একটা টিম এখন লক্ষ্মীপুরের পথে। আমাদের অন্যান্য টিমগুলো লালানগর, কবিরহাট, রাজ্জাকপুর ইত্যাদি এলাকার জন্য বের হয়েছে। আপনাদের কাছ থেকে প্রাপ্ত তথ্যের ভিত্তিতে টিম রেডি করা হয়। এরপরও কিছু লিমিটেশনের জন্য আমরা চাইলেও অনেক এলাকা কাভার করতে পারছি না। এই থ্রেডে আমরা নোয়াখালীর বাইরের কোনো সাহায্যের কমেন্ট নিচ্ছি না। 

নোয়াখালীর মধ্যে কোথায় কোথায় সাহায্য প্রয়োজন সঠিকভাবে স্থান, সময়, যোগাযোগের নম্বর মেনশন করে লিখুন, আমরা টিম পাঠানোর চেষ্টা করব। 

তারিখ: ২৬.৮.২৪",,,,,,,
UzpfSTEwMDAxMDI5MTg3NTA4NzpWSzoxMDM5OTk5MDIwNDQzNDc4,https://www.facebook.com/groups/1037034594073254,"আব্দুল মালেক উকিল হলে ত্রাণ নিয়ে শিক্ষার্থীদের প্যাকেজিং এর কাজ চলমান!..

শীঘ্রই ত্রাণ শেষ হয়ে যাবে। আমাদের ত্রাণ এবং ফান্ড দিয়ে সহায়তা করুন। বিস্তারিত কমেন্টে!",,,,,,,
UzpfSTEwMDAxMTgxNzc1MDQwNDpWSzoxMDM5OTk2MjcwNDQzNzUz,https://www.facebook.com/groups/1037034594073254,"📍২৬.০৮.২৪
আমাদের উদ্ধার ও ত্রাণ বিতরণ টিম রওনা হয়েছে। (পর্যায়ক্রমে টিমগুলোর ইনফরমেশন এড করা হবে)
সাহায্যের প্রয়োজন হলে যোগাযোগ করুন:(updated)

১.টিম লালানগর,টিল্লারচর,কবিরহাট
(রেসকিউ টিম)
যোগাযোগ:
Faisal-01867927337
Ezaz-01941213003

২.লালানগর,টিম-২,কবিরহাট,লালানগর এর পাশের গ্রামে গেছে,
যোগাযোগ :
সিয়াম :+8801609005068
তোহা :+880 1842-783051
অনিক :+880 1627-337757
3.বাংলাবাজার, রাজ্জাকপুর, দর্জিবাড়ি(রেস্কিউ টিম)
যোগাযোগঃ
Joty-01629202847
Imtiyaj-01881109474
Johir-01876653881

4.লক্ষীপুর,চন্দ্রগঞ্জ(Zoology team co-ordination করে খাদ্য সহায়তা)
Mitu-01878696888
Motahar-01719111538
Rakib-01613134620
Tahmid-01618232211

5.বৈকন্ঠপুর(নয়নপুর,নিত্যানন্দপুর,শিবপুর,দাদপুর)
নোয়াখালী
Ibrahim-01834296357
Faysal-01763569161
Sonchi-01621981560",,,,,,,
UzpfSTEwMDAxMDI5MTg3NTA4NzpWSzoxMDM5OTg4OTY3MTExMTUw,https://www.facebook.com/groups/1037034594073254,"বাংলাবাজার, রাজ্জাকপুর, দর্জিবাড়ির এর উদ্দেশ্যে রওনা দিয়েছে আমাদের রেস্কিউ টিম।

যোগাযোগঃ
Joty-01629202847
Imtiyaj-01881109474
Johir-01876653881",,,,,,,
UzpfSTEwMDAzNzc4NTYxMzc1MzpWSzoxMDM5OTU4ODQ3MTE0MTYy,https://www.facebook.com/groups/1037034594073254,গতকাল রাতে চৌরাস্তা ও সোনাপুরের প্রতিনিধির কাছে জরুরী ত্রাণ সরবরাহ।,,,,,,,
UzpfSTEwMDAyMzg1MTM5ODQwNDpWSzoxMDM5OTg2ODQ3MTExMzYy,https://www.facebook.com/groups/1037034594073254,"নোবিপ্রবির আশ্রয়কেন্দ্রে অডিটোরিয়াম প্রাঙ্গনে বিনামূল্যে চিকিৎসা সেবা ও ওষুধ বিতরণ করছে হামদর্দ ল্যাবরেটরিজ বাংলাদেশ।

তারিখ: ২৬.৮.২৪",,,,,,,
UzpfSTEwMDAyMzg1MTM5ODQwNDpWSzoxMDM5OTg1NTgwNDQ0ODIy,https://www.facebook.com/groups/1037034594073254,"উদ্ধার ও ত্রাণ নিয়ে লালানগর যাচ্ছে আমাদের দু'টি টিম। প্রয়োজনে যোগাযোগ করুন:

1. টিম লালানগর,টিল্লারচর,কবিরহাট
(Rescue Team)
01867927337
Ezaz-01941213003

2.লালানগর,মাঝিপাড়া,কবিরহাট:
Mithila-01840696727
Ridoy-01309576690
Jillu-01610913620",,,,,,,
UzpfSTEwMDAyMzg1MTM5ODQwNDpWSzoxMDM5OTg0NzMzNzc4MjQw,https://www.facebook.com/groups/1037034594073254,"প্রায় ৩৫০ জনের খাবার নিয়ে বশেমুরপ্রবি টিম লক্ষ্মীপুর রওনা হয়েছে নোবিপ্রবি ক্যাম্পাস থেকে। এই ভ্রাতৃত্ব ও একাত্মতা সকল দুর্যোগ প্রতিরোধ করে হাসি ফিরিয়ে আনুক বন্যাদুর্গত প্রত্যেকটা জায়গায় আমরা এই কামনাই করি। 

তারিখ: ২৬.৮.২৪",,,,,,,
UzpfSTEwMDA4MDczMzYwMTc0NDpWSzoxMDM5OTQzNDQ3MTE1NzAy,https://www.facebook.com/groups/1037034594073254,,,,,,,,
UzpfSTEwMDA3MzQwOTk4NTY5NDpWSzoxMDM5OTQ4ODUzNzgxODI4,https://www.facebook.com/groups/1037034594073254,,,,,,,,
UzpfSTEwMDAwOTU2MjcxODAzNzpWSzoxMDM5OTM3NDIzNzgyOTcx,https://www.facebook.com/groups/1037034594073254,"আসসালামু আলাইকুম। 
নোয়াখালী এবং লক্ষীপুরের বন্যা কবলিত যেই অঞ্চলগুলোতে এখনোও কোন ধরনের ত্রান সামগ্রী পৌঁছায়নি। তারা কমেন্টে লোকেশনগুলো এবং স্থানীয় সহযোগিতার জন্যে সেখানে কারো নাম্বার দিয়ে আমাদের যোগাযোগকে মসৃণ করবেন।

বেগম রোকেয়া বিশ্ববিদ্যালয়, রংপুর থেকে একটা টীম নোয়াখালী এবং লক্ষীপুরের উদ্দেশ্য আসবে। তারা প্রায় ৭০০/১০০০ পরিবারের জন্য খাদ্য সামগ্রী নিয়ে আসবে বলে জানিয়েছে।
সুতরাং সবাই সঠিক লোকেশন দিয়ে সহায়তা করুন। 

ধন্যবাদ।",,,,,,,
UzpfSTEwMDAzNjM2OTEzMjk2NTpWSzoxMDM5NzEyNDMwNDcyMTM3,https://www.facebook.com/groups/1037034594073254,"বন্যা কবলিত অঞ্চল হিসাবে নোয়াখালী লক্ষীপুর ফেনী এই তিনটি জেলা এখন শীর্ষে। নোয়াখালীতে যদি বাজার কন্ট্রোল না করতে পারি তাহলে দ্রব্যমূল্যের উর্ধ্বগতি  কোনভাবেই ঠেকানো যাবে না। 

যারা স্বেচ্ছায় বাজার নিয়ন্ত্রণের কাজ করতে চান তারা আমাদের এই গ্রুপে এড হতে পারেন বিস্তারিত কার্যক্রম গ্রুপে জানানো হবে।

https://m.me/j/AbZBJvFCcJQICJwB/",,,,,,,
UzpfSTEwMDAyMzg1MTM5ODQwNDpWSzoxMDM5OTAwODMwNDUzMjk3,https://www.facebook.com/groups/1037034594073254,"🚨📢📢🚨
‼️২৬ আগস্ট ২০২৪‼️

বাস ৮টায় ছাড়ার কথা থাকলেও অনিবার্য কারণে দেরি হয়েছে। আর ৫ মিনিটের মধ্যে বাস ছেড়ে যাবে মাইজদী থেকে। সবাই দ্রুত আসুন।।

📢📢 ত্রাণ বিতরণ, উদ্ধারকাজ ও প্যাকেজিং এ জন্য বিশাল সংখ্যক মানুষের প্রয়োজন হবে।

যোগাযোগ করুন:

-Soikot(+880 1725-661610)
-Rakib(01516-707349)
-Shobuj(01929685519)",,,,,,,
UzpfSTEwMDAxMDI5MTg3NTA4NzpWSzoxMDM5NzY5ODIwNDY2Mzk4,https://www.facebook.com/groups/1037034594073254,"লক্ষ্মীপুরের উদ্দেশ্যে নোবিপ্রবি এবং বশেমুরবিপ্রবি:

বন্যার্তদের সাহায্যে নোবিপ্রবির সাথে বশেমুরবিপ্রবি। আগামীকাল নোবিপ্রবি এবং বশেমুরবিপ্রবি সমন্বয়ে ত্রাণ যাবে লক্ষ্মীপুরের উদ্দেশ্যে। দুর্যোগের এই ক্রান্তিকালে সকলে একযোগে হাত রেখে পাড়ি দেয়া যায় সব বাঁধা! লক্ষ্মীপুরের যেসব জায়গায় উদ্ধার কার্যক্রম এবং ত্রাণ পৌঁছে দেয়া লাগবে তার ডিটেলস কমেন্ট করুন। 

যোগাযোগ :
1. Rabbi - 01717635736
2. Farhan - 01716487038
3. Rion - 01571486291",,,,,,,
UzpfSTEwMDAyNjg5OTExMTI1MzpWSzoxMDM5NjU2NjI3MTQ0Mzg0,https://www.facebook.com/groups/1037034594073254,বেগমগঞ্জ রসুলপুর ইউনিয়ন লতিফপুর গ্রামে ত্রাণ কার্যক্রম।,,,,,,,
UzpfSTEwMDAwMjYyMDI0MDQ3NjpWSzoxMDM5Njg4ODQ3MTQxMTYy,https://www.facebook.com/groups/1037034594073254,,,,,,,,
UzpfSTEwMDAxMTgxNzc1MDQwNDpWSzoxMDM5NzY2NzkwNDY2NzAx,https://www.facebook.com/groups/1037034594073254,"কবিরহাট টিম-২,
গোবিন্দপুর ও লামসিপ্রসাদ এ:
গলা সমান পানিতে নেমে প্রত্যন্ত অঞ্চলে আজ খাবার পৌছে দেয় আমাদের টিম, যেখানে এর আগে খাবার পৌছায়নি।
""বন্যার্তদের পাশে নোবিপ্রোবিয়ান"" ও অনুজীববিজ্ঞান বিভাগ এর সমন্বয়ে, ১৫০ জনের ত্রান এই ২ গ্রামে বিতরন করা হয়।",,,,,,,
UzpfSTEwMDAxMDI5MTg3NTA4NzpWSzoxMDM5NzAxOTU3MTM5ODUx,https://www.facebook.com/groups/1037034594073254,"📍২৫.০৮.২৪
আমাদের বন্যার্তদের পাশে নোবিপ্রবিয়ান দের কাজের বিবরণীঃ

১. হরিনারায়ণপুর টিম-
স্থানঃ ৯ নং ওয়ার্ড, কাদিরহানিফ, পশ্চিম রাজারামপুর হরিনারায়নপুর, নোয়াখালী।

খিচুড়ি টাইপ খাবার-৫০০ ফেমিলি কে অলরেডি দেয়া হয়েছে। মোট-৩২০০ প্যাকেট খিচুরি, ৫১০ প্যাকেট দুধ বিতরন করা হয়েছে।

২.কবিরহাট টিম-২:
স্থানঃকবিরহাট উপজেলার গোবিন্দপুর,লামছি প্রসাদ।

প্রথম পর্যায়ে ৭০+ ত্রাণ নিয়ে দেয়া হয়েছে। পরবর্তীতে চাদপুরের একটা টিমের সাথে কোলাবোরেশান করে আরো ১০০+ ত্রাণসেখানে দেয়া হয়েছে। 

৩.অশ্বদিয়া টিম- 
স্থানঃ অশ্বদিয়া,নোয়াখালী সদর

১৫৫ টি ত্রান দিয়েছে খুব প্রত্যন্ত অঞ্চল এ।

৪. লালাপুর টিম- 
স্থানঃ লালাপুর, ডিপ্লারচর, ৫ নং ওয়ার্ড।

৬০ টা ত্রাণ এবং ৪ টা সেনিপ্যাড দিয়েছে।

৫. ভুট্টার দোকান চড় আলী রোড়, মাইজদি বাজার

গোবিন্দপুর,লামছি-১৫০ টা ত্রাণ দেয়া হয়েছে।

৬. সেনবাগ টিম ২- 
স্থানঃ ৮নং বিচবাগ, ইউনিয়ন 
 
সেখানে ৩৫০ টি ত্রাণ দেয়া হয়।

৭.কুমিল্লা টিম:
স্থানঃ বকশিবাজার, বুড়িচং

৩০+ ফ্যামিলিকে আশ্রয়কেন্দ্রে নিয়ে যাওয়া হয়েছে। (Rescue)
সন্ধ্যার পর থেকে আশ্রয় কেন্দ্র গুলোতে ত্রাণ সামগ্রী পৌঁছানো হবে(৫০+ ফেমিলি কে দেয়া হয়েছে)
*একটি রেসকিউ টিম এর ইঞ্জিন নষ্ট হয়ে যায়,সেটিকে ২ মাঝিদের সহ উদ্ধার করে আনা হয়,বোটের সাথে বেধে।

৮.কবিরহাট ১- 
স্থানঃ কমলারটেক ও আশেপাশের এলাকা

১৫৫ প্যাকেট ত্রাণ দেয়া হয়েছে।

৯.কাদিরপুর টিম:
৫ জনের একটা টিম নিয়ে,
একটা মাদ্রাসায়(ঘাটলা হিদায়াতুল ইসলাম মাদ্রাসা)  ৩০০ মানুষ কে ত্রান দিতে যায়,তবে ঢাকার একটি টিম আগেই ত্রান দেয়ায় অইখানে ৩৫  প্যাকেট দেয়।
আর বাকি ত্রান নিয়ে কাদিরপুর পাক মুন্সির হাট এ গিয়ে বিভিন্ন পরিবারের কাছে  ৪৫ টা ত্রান দিয়ে আসে।
আর মুরাদপুর ২০ টা পরিবারের মধ্য ত্রাণ দেয়।

১০.১০.দাগনভুইয়া ফেনি টিম:
স্থানঃ সেবারহাট এর পূর্ব মোহাম্মদপুর ইউনিয়ন

১০০ টা ত্রাণ (৫০/৬০ টা পরিবারের কাছে)
এছাড়া ঐ এলাকায় ২ জন মহিলাকে,১বাচ্চা রেসকিউ করে মেইন শহরে পৌছে দিয়েছে।

১১. চাটখিল টিম
স্থানঃ দশঘরিয়া, চাটখিল।
৪৫ প্যাকেট ত্রাণ দেওয়া হয়েছে।
আরো ২ টিমের আপডেট পেলে এড করে দিবো।

ধন্যবাদ।",,,,,,,
UzpfSTEwMDAwOTQ2MDc3OTg5MzpWSzoxMDM5Njk0OTQzODA3MjE5,https://www.facebook.com/groups/1037034594073254,"নোয়াখালী বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়ের শিক্ষকগণ আজকে সারাদিন দাগনভুঞা, ফেনী, সেনবাগ ও চৌমুহনীর বিভিন্ন আশ্রয়কেন্দ্র পরিদর্শন করেন।এইসময় শ্রদ্ধেয় শিক্ষকগণ আশ্রয়কেন্দ্রে নগদ অর্থ ও ত্রান সামগ্রী দিয়ে বন্যার্তদের সাহায্যে এগিয়ে আসেন♥️♥️♥️",,,,,,,
UzpfSTEwMDAwOTkwMzA5MTA4MzpWSzoxMDM5Njk2MzkwNDczNzQx,https://www.facebook.com/groups/1037034594073254,,,,,,,,
UzpfSTEwMDAxMDI5MTg3NTA4NzpWSzoxMDM5NjkwNzgzODA3NjM1,https://www.facebook.com/groups/1037034594073254,"🚨📢📢🚨
‼️আগামীকাল ২৬ আগস্ট ২০২৪ এর আপডেট‼️

আগামীকাল রিপোর্টিং টাইম-
ক্যাম্পাসে উপস্থিত থাকার টাইম: ৮.৩০টা
বাস ছাড়বে সুপারমার্কেট থেকে: ৮টায়

📢📢 ত্রাণ বিতরণের জন্য বিশাল সংখ্যক মানুষের প্রয়োজন হবে।

তাই আমাদের আগামীকাল প্রচুর ভলেন্টিয়ার এর প্রয়োজন মিটাতে চলে আসুন নির্ধারিত সময়ে। সকল শিক্ষার্থীরা স্বতঃস্ফূর্তভাবে এই মানবিক বিপর্যয়ের সময় এগিয়ে আসবেন, এটা আমাদের সবার দায়িত্ব।

ভলান্টিয়ার হিসেবে কাজ করার ক্ষেত্রে ক্যাম্পাসে এসে যোগাযোগ করুন:

-Soikot(+880 1725-661610)
-Rakib(01516-707349)
-Shobuj(01929685519)",,,,,,,
UzpfSTEwMDAxMjMxNzEzMDMwMzpWSzoxMDM5Njg4OTkzODA3ODE0,https://www.facebook.com/groups/1037034594073254,"আগামীকাল কি সেনবাগে ত্রান নিয়ে কেউ যাবেন?
তাহলে সেনবাগ থানার বাতাকান্দি গ্রামে একটু নজর দিয়েন।
অইখানে ত্রান লাগবে। অনেক মানুষ পানিবন্দি, শুকনো খাবারের সংকট। 
যোগাযোগ করে যেতে পারেন এই নাম্বারে 
01879567057",,,,,,,
